adlist_id,user_fingerprint,key,count,rating
61767294,7a1a9772-f52f-4eb4-983e-7febf40f026d,1,1,2.5
61767329,3618f309-2641-4646-ae4f-c3a7443df631,1,1,2.5
61768123,fabcea94-7518-44a2-b5d4-a8c3b8012aa6,1,1,2.5
61769323,992307de-2250-40c5-8ed2-ab86094b8d4e,1,1,2.5
61769378,c007cddf-4a7f-4d5e-8083-302f224d44f8,1,2,2.5
61769492,992307de-2250-40c5-8ed2-ab86094b8d4e,1,1,2.5
61770032,32593e71-f453-40bb-89eb-943b0bcd5dee,1,1,2.5
61770362,f5525c44-0da0-4fd1-b84c-0b2aa0d42327,1,1,2.5
61770903,71b191f9-dad8-4ebf-833e-9c52777d9996,1,1,2.5
61771302,992307de-2250-40c5-8ed2-ab86094b8d4e,1,1,2.5
61771380,32593e71-f453-40bb-89eb-943b0bcd5dee,1,2,2.5
61771661,6f722a30-15e6-4adf-8865-7c2ecd746650,1,1,2.5
61771749,c007cddf-4a7f-4d5e-8083-302f224d44f8,1,1,2.5
61772197,6f722a30-15e6-4adf-8865-7c2ecd746650,1,2,2.5
61772425,cdeb235b-d1e3-425c-889c-62f1447ce97c,1,1,2.5
61772693,7a1a9772-f52f-4eb4-983e-7febf40f026d,1,1,2.5
61774725,b5be59e6-5259-4d00-8118-f1bcbc6a893d,1,1,2.5
61775371,9a669811-0bf0-4501-9690-c0b891c6c009,1,2,2.5
61778114,c5c362dd-0301-4a32-8662-e47b5aacb212,1,2,2.5
61778357,18e72b17-58d6-4ca4-8e94-ce07ae923a6b,1,2,2.5
61778859,0183a9e2-17e0-4af4-8d1a-17e0b2d2b162,1,1,2.5
61779018,29470a9d-d065-410c-8b35-31a598add551,1,1,2.5
61779749,3618f309-2641-4646-ae4f-c3a7443df631,1,2,2.5
61779882,1fc99101-0ad2-4f6e-b50f-1645fc77722d,1,1,2.5
61780058,cdeb235b-d1e3-425c-889c-62f1447ce97c,1,1,2.5
61781191,11bd997d-3fbc-4171-9620-851df209e347,1,1,2.5
61781311,18e72b17-58d6-4ca4-8e94-ce07ae923a6b,1,1,2.5
61781679,926da28c-000f-4676-a2ac-a24c348c0827,1,1,2.5
61782980,9a2c2d90-b3cc-42c8-834b-656e9c1de8e5,1,2,2.5
61783514,452832ca-ee62-487b-a868-f408c3e74412,1,1,2.5
61783898,46fbb6b9-c246-4b62-948e-75942dd8e31b,1,2,2.5
61784037,80053177-604d-483b-a831-09cd4c07a793,1,2,2.5
61784243,1fc99101-0ad2-4f6e-b50f-1645fc77722d,1,1,2.5
61784282,0183a9e2-17e0-4af4-8d1a-17e0b2d2b162,1,1,2.5
61784292,e89cff03-6753-4cf5-8a1f-3dbcbee4c791,1,1,2.5
61784301,11bd997d-3fbc-4171-9620-851df209e347,1,1,2.5
61784333,bc2eadf7-2b57-4305-b2ec-202abbf9a475,1,1,2.5
61785367,61e42f0b-8b7c-4f9f-a5e0-2a2db94bfcdf,1,1,2.5
61785487,926da28c-000f-4676-a2ac-a24c348c0827,1,1,2.5
61786383,e15c2780-b03a-463e-aba9-76be81a3b62e,1,1,2.5
61786416,6b4f6860-1ac5-48a7-af88-2b10e5b05b08,1,1,2.5
61787127,3ce0978d-b387-43d4-93d7-8bf06bfc3ccd,1,1,2.5
61787264,11bd997d-3fbc-4171-9620-851df209e347,1,1,2.5
61787520,376e1157-d0d1-49f0-a4f1-46d38d55a226,1,1,2.5
61788392,61e42f0b-8b7c-4f9f-a5e0-2a2db94bfcdf,1,1,2.5
61788481,16076e37-856f-44b2-b945-9abd82b2abc1,1,1,2.5
61789096,6f722a30-15e6-4adf-8865-7c2ecd746650,1,1,2.5
61789148,80053177-604d-483b-a831-09cd4c07a793,1,1,2.5
61789354,32593e71-f453-40bb-89eb-943b0bcd5dee,1,2,2.5
61789384,425a2c49-db51-4375-ba74-6efa17754955,1,1,2.5
61789580,992307de-2250-40c5-8ed2-ab86094b8d4e,1,1,2.5
61790278,11bd997d-3fbc-4171-9620-851df209e347,1,2,2.5
61791574,03ec0d30-ae73-4718-8f67-84d0c71bb3d6,1,4,4
61791574,6f722a30-15e6-4adf-8865-7c2ecd746650,1,1,2.5
61791805,68db2965-67c1-431d-bf5f-1a9c673f6394,1,1,2.5
61791820,16076e37-856f-44b2-b945-9abd82b2abc1,1,1,2.5
61791878,751b2bf4-57e3-4a6b-9b74-a5dacffe09c1,1,2,2.5
61792019,35754489-0878-449d-b2bd-2a195ab1676a,1,1,2.5
61792492,32593e71-f453-40bb-89eb-943b0bcd5dee,1,1,2.5
61793136,cfa9f21d-51da-49bc-9f84-168defd1e98f,1,2,2.5
61793303,e89cff03-6753-4cf5-8a1f-3dbcbee4c791,1,1,2.5
61794288,61214eee-4617-47b8-8197-3d6d22bf51c1,1,1,2.5
61794599,926da28c-000f-4676-a2ac-a24c348c0827,1,1,2.5
61794670,926da28c-000f-4676-a2ac-a24c348c0827,1,1,2.5
61795083,3b3e2546-517e-4be6-9fd9-eabc7cb4671d,1,1,2.5
61795341,61214eee-4617-47b8-8197-3d6d22bf51c1,1,1,2.5
61796957,cfa9f21d-51da-49bc-9f84-168defd1e98f,1,1,2.5
61797211,47cefa43-4d9c-4480-a949-e3179e570de6,1,1,2.5
61797977,81580833-5a48-4611-bcbc-f7f7778fcab0,1,2,2.5
61798518,4c9dc1ce-70af-4823-a9e6-aa8a8c4c78bd,1,1,2.5
61798521,9a669811-0bf0-4501-9690-c0b891c6c009,1,1,2.5
61799242,992307de-2250-40c5-8ed2-ab86094b8d4e,1,1,2.5
61799719,cfa9f21d-51da-49bc-9f84-168defd1e98f,1,2,2.5
61799946,16076e37-856f-44b2-b945-9abd82b2abc1,1,1,2.5
61800612,11bd997d-3fbc-4171-9620-851df209e347,1,1,2.5
61800825,89b9ccb6-f7a3-4d2b-a950-0d9a72804e6c,1,1,2.5
61801204,cdeb235b-d1e3-425c-889c-62f1447ce97c,1,1,2.5
61802448,46fbb6b9-c246-4b62-948e-75942dd8e31b,1,1,2.5
61802664,47cefa43-4d9c-4480-a949-e3179e570de6,1,1,2.5
61803454,f5525c44-0da0-4fd1-b84c-0b2aa0d42327,1,1,2.5
61803869,cdeb235b-d1e3-425c-889c-62f1447ce97c,1,1,2.5
61803966,926da28c-000f-4676-a2ac-a24c348c0827,1,1,2.5
61804323,cbce8bc3-e358-4a20-873b-dd60b1df6aa5,1,1,2.5
61804345,49beb268-8b94-41ba-9f4f-02a774f9e07f,1,1,2.5
61804666,e15c2780-b03a-463e-aba9-76be81a3b62e,1,2,2.5
61804681,044f265e-6406-451b-91e0-747012242979,1,2,2.5
61805008,7a1a9772-f52f-4eb4-983e-7febf40f026d,1,1,2.5
61805226,9a2c2d90-b3cc-42c8-834b-656e9c1de8e5,1,1,2.5
61805246,61e42f0b-8b7c-4f9f-a5e0-2a2db94bfcdf,1,1,2.5
61805525,735a7fbb-7db3-419f-9650-eccfd5fdcb4e,1,1,2.5
61805636,926da28c-000f-4676-a2ac-a24c348c0827,1,1,2.5
61805831,16076e37-856f-44b2-b945-9abd82b2abc1,1,1,2.5
61806071,32593e71-f453-40bb-89eb-943b0bcd5dee,1,2,2.5
61806365,61e42f0b-8b7c-4f9f-a5e0-2a2db94bfcdf,1,1,2.5
61806753,61214eee-4617-47b8-8197-3d6d22bf51c1,1,1,2.5
61807018,e15c2780-b03a-463e-aba9-76be81a3b62e,1,2,2.5
61807165,47cefa43-4d9c-4480-a949-e3179e570de6,1,1,2.5
61807456,e15c2780-b03a-463e-aba9-76be81a3b62e,1,1,2.5
61807546,992307de-2250-40c5-8ed2-ab86094b8d4e,1,1,2.5
61807643,61e42f0b-8b7c-4f9f-a5e0-2a2db94bfcdf,1,1,2.5
61807744,cbce8bc3-e358-4a20-873b-dd60b1df6aa5,1,1,2.5
61807889,9c2439d8-f296-4c3c-b4dd-132a2915dbff,1,1,2.5
61808081,46fbb6b9-c246-4b62-948e-75942dd8e31b,1,1,2.5
61808493,cbce8bc3-e358-4a20-873b-dd60b1df6aa5,1,1,2.5
61808580,18e72b17-58d6-4ca4-8e94-ce07ae923a6b,1,1,2.5
61809035,e89cff03-6753-4cf5-8a1f-3dbcbee4c791,1,1,2.5
61809763,47cefa43-4d9c-4480-a949-e3179e570de6,1,1,2.5
61810154,80053177-604d-483b-a831-09cd4c07a793,1,1,2.5
61810239,46fbb6b9-c246-4b62-948e-75942dd8e31b,1,1,2.5
61810239,926da28c-000f-4676-a2ac-a24c348c0827,1,1,2.5
61810325,7a1a9772-f52f-4eb4-983e-7febf40f026d,1,1,2.5
61810788,cfa9f21d-51da-49bc-9f84-168defd1e98f,1,2,2.5
61811027,425a2c49-db51-4375-ba74-6efa17754955,1,1,2.5
61811838,4c9dc1ce-70af-4823-a9e6-aa8a8c4c78bd,1,2,2.5
61812074,46fbb6b9-c246-4b62-948e-75942dd8e31b,1,3,3
61812208,4c9dc1ce-70af-4823-a9e6-aa8a8c4c78bd,1,1,2.5
61812335,49beb268-8b94-41ba-9f4f-02a774f9e07f,1,1,2.5
61812559,04fec418-63c0-463c-95b0-f96087efb92d,1,1,2.5
61814367,f5525c44-0da0-4fd1-b84c-0b2aa0d42327,1,1,2.5
61815037,e89cff03-6753-4cf5-8a1f-3dbcbee4c791,1,2,2.5
61815423,3ce0978d-b387-43d4-93d7-8bf06bfc3ccd,1,1,2.5
61815626,32593e71-f453-40bb-89eb-943b0bcd5dee,1,1,2.5
61816210,29470a9d-d065-410c-8b35-31a598add551,1,1,2.5
61816681,b7387d24-9c01-40bd-b212-c09140060f0d,1,1,2.5
61817611,0183a9e2-17e0-4af4-8d1a-17e0b2d2b162,1,1,2.5
61817742,992307de-2250-40c5-8ed2-ab86094b8d4e,1,1,2.5
61818012,751b2bf4-57e3-4a6b-9b74-a5dacffe09c1,1,1,2.5
61818311,3ce0978d-b387-43d4-93d7-8bf06bfc3ccd,1,1,2.5
61819107,b5be59e6-5259-4d00-8118-f1bcbc6a893d,1,1,2.5
61819302,0183a9e2-17e0-4af4-8d1a-17e0b2d2b162,1,1,2.5
61819438,32593e71-f453-40bb-89eb-943b0bcd5dee,1,3,3
61819897,9a669811-0bf0-4501-9690-c0b891c6c009,1,2,2.5
61820342,6f722a30-15e6-4adf-8865-7c2ecd746650,1,1,2.5
61820763,0183a9e2-17e0-4af4-8d1a-17e0b2d2b162,1,1,2.5
61820857,9a669811-0bf0-4501-9690-c0b891c6c009,1,1,2.5
61821644,044f265e-6406-451b-91e0-747012242979,1,1,2.5
61821735,16076e37-856f-44b2-b945-9abd82b2abc1,1,1,2.5
61821752,68db2965-67c1-431d-bf5f-1a9c673f6394,1,1,2.5
61822815,11bd997d-3fbc-4171-9620-851df209e347,1,1,2.5
61822830,c007cddf-4a7f-4d5e-8083-302f224d44f8,1,1,2.5
61822895,11bd997d-3fbc-4171-9620-851df209e347,1,1,2.5
61823768,9c2439d8-f296-4c3c-b4dd-132a2915dbff,1,2,2.5
61824468,7a1a9772-f52f-4eb4-983e-7febf40f026d,1,1,2.5
61824669,9c2439d8-f296-4c3c-b4dd-132a2915dbff,1,2,2.5
61824784,80053177-604d-483b-a831-09cd4c07a793,1,1,2.5
61825294,4c9dc1ce-70af-4823-a9e6-aa8a8c4c78bd,1,2,2.5
61825489,32593e71-f453-40bb-89eb-943b0bcd5dee,1,1,2.5
61825613,3295cd6d-bc3f-4185-9a73-6073011fbc59,1,1,2.5
61825651,11bd997d-3fbc-4171-9620-851df209e347,1,1,2.5
61826517,32593e71-f453-40bb-89eb-943b0bcd5dee,1,3,3
61826578,992307de-2250-40c5-8ed2-ab86094b8d4e,1,1,2.5
61826587,425a2c49-db51-4375-ba74-6efa17754955,1,1,2.5
61826756,3ce0978d-b387-43d4-93d7-8bf06bfc3ccd,1,2,2.5
61827601,04fec418-63c0-463c-95b0-f96087efb92d,1,1,2.5
61827791,18e72b17-58d6-4ca4-8e94-ce07ae923a6b,1,2,2.5
61827915,992307de-2250-40c5-8ed2-ab86094b8d4e,1,1,2.5
61827972,16076e37-856f-44b2-b945-9abd82b2abc1,1,1,2.5
61827977,4c9dc1ce-70af-4823-a9e6-aa8a8c4c78bd,1,1,2.5
61828272,3ce0978d-b387-43d4-93d7-8bf06bfc3ccd,1,1,2.5
61828355,16076e37-856f-44b2-b945-9abd82b2abc1,1,1,2.5
61828777,f5e410aa-54b1-49fa-b177-74e1b0ec4bf8,1,1,2.5
61829368,18e72b17-58d6-4ca4-8e94-ce07ae923a6b,1,1,2.5
61829704,18e72b17-58d6-4ca4-8e94-ce07ae923a6b,1,1,2.5
61830880,044f265e-6406-451b-91e0-747012242979,1,1,2.5
61831140,a189cd10-865d-4940-9315-fae870dea434,1,1,2.5
61831182,926da28c-000f-4676-a2ac-a24c348c0827,1,1,2.5
61831934,47cefa43-4d9c-4480-a949-e3179e570de6,1,1,2.5
61832001,89b9ccb6-f7a3-4d2b-a950-0d9a72804e6c,1,1,2.5
61832555,11bd997d-3fbc-4171-9620-851df209e347,1,1,2.5
61833115,89b9ccb6-f7a3-4d2b-a950-0d9a72804e6c,1,1,2.5
61833243,18e72b17-58d6-4ca4-8e94-ce07ae923a6b,1,2,2.5
61833895,926da28c-000f-4676-a2ac-a24c348c0827,1,1,2.5
61833961,89b9ccb6-f7a3-4d2b-a950-0d9a72804e6c,1,1,2.5
61834082,e15c2780-b03a-463e-aba9-76be81a3b62e,1,2,2.5
61834100,926da28c-000f-4676-a2ac-a24c348c0827,1,1,2.5
61835511,35754489-0878-449d-b2bd-2a195ab1676a,1,1,2.5
61835666,cbce8bc3-e358-4a20-873b-dd60b1df6aa5,1,1,2.5
61835707,32593e71-f453-40bb-89eb-943b0bcd5dee,1,1,2.5
61836259,cfa9f21d-51da-49bc-9f84-168defd1e98f,1,1,2.5
61836700,044f265e-6406-451b-91e0-747012242979,1,1,2.5
61836825,71b191f9-dad8-4ebf-833e-9c52777d9996,1,1,2.5
61836828,11bd997d-3fbc-4171-9620-851df209e347,1,1,2.5
61836828,bc2eadf7-2b57-4305-b2ec-202abbf9a475,1,2,2.5
61836921,751b2bf4-57e3-4a6b-9b74-a5dacffe09c1,1,1,2.5
61837041,926da28c-000f-4676-a2ac-a24c348c0827,1,1,2.5
61837327,992307de-2250-40c5-8ed2-ab86094b8d4e,1,1,2.5
61837737,cfa9f21d-51da-49bc-9f84-168defd1e98f,1,1,2.5
61837759,18e72b17-58d6-4ca4-8e94-ce07ae923a6b,1,1,2.5
61837861,68db2965-67c1-431d-bf5f-1a9c673f6394,1,1,2.5
61838253,425a2c49-db51-4375-ba74-6efa17754955,1,1,2.5
61839124,d7e4ec5f-5c39-409a-8621-f253591f8524,1,1,2.5
61839545,926da28c-000f-4676-a2ac-a24c348c0827,1,7,5
61839659,3618f309-2641-4646-ae4f-c3a7443df631,1,1,2.5
61841968,376e1157-d0d1-49f0-a4f1-46d38d55a226,1,2,2.5
61841989,cdeb235b-d1e3-425c-889c-62f1447ce97c,1,1,2.5
61842998,992307de-2250-40c5-8ed2-ab86094b8d4e,1,2,2.5
61843274,bc2eadf7-2b57-4305-b2ec-202abbf9a475,1,1,2.5
61843567,4d588d34-b005-4e72-8144-c9f9b8fd842f,1,1,2.5
61843967,cfa9f21d-51da-49bc-9f84-168defd1e98f,1,2,2.5
61845013,992307de-2250-40c5-8ed2-ab86094b8d4e,1,2,2.5
61846286,04fec418-63c0-463c-95b0-f96087efb92d,1,1,2.5
61846613,926da28c-000f-4676-a2ac-a24c348c0827,1,1,2.5
61847237,926da28c-000f-4676-a2ac-a24c348c0827,1,1,2.5
61848125,f5e410aa-54b1-49fa-b177-74e1b0ec4bf8,1,1,2.5
61848420,32593e71-f453-40bb-89eb-943b0bcd5dee,1,1,2.5
61848681,992307de-2250-40c5-8ed2-ab86094b8d4e,1,1,2.5
61848881,3618f309-2641-4646-ae4f-c3a7443df631,1,1,2.5
61849235,0183a9e2-17e0-4af4-8d1a-17e0b2d2b162,1,1,2.5
61849918,11bd997d-3fbc-4171-9620-851df209e347,1,1,2.5
61850087,992307de-2250-40c5-8ed2-ab86094b8d4e,1,1,2.5
61850279,044f265e-6406-451b-91e0-747012242979,1,1,2.5
61850418,e15c2780-b03a-463e-aba9-76be81a3b62e,1,1,2.5
61850889,992307de-2250-40c5-8ed2-ab86094b8d4e,1,1,2.5
61850916,c5c362dd-0301-4a32-8662-e47b5aacb212,1,1,2.5
61851015,68db2965-67c1-431d-bf5f-1a9c673f6394,1,2,2.5
61851577,32593e71-f453-40bb-89eb-943b0bcd5dee,1,1,2.5
61852425,3ce0978d-b387-43d4-93d7-8bf06bfc3ccd,1,2,2.5
61852527,6f722a30-15e6-4adf-8865-7c2ecd746650,1,1,2.5
61852572,6f722a30-15e6-4adf-8865-7c2ecd746650,1,1,2.5
61852945,044f265e-6406-451b-91e0-747012242979,1,1,2.5
61852964,18e72b17-58d6-4ca4-8e94-ce07ae923a6b,1,1,2.5
61852968,992307de-2250-40c5-8ed2-ab86094b8d4e,1,1,2.5
61853092,03ec0d30-ae73-4718-8f67-84d0c71bb3d6,1,1,2.5
61853209,cdeb235b-d1e3-425c-889c-62f1447ce97c,1,1,2.5
61853422,e89cff03-6753-4cf5-8a1f-3dbcbee4c791,1,1,2.5
61854363,f5e410aa-54b1-49fa-b177-74e1b0ec4bf8,1,1,2.5
61854539,a189cd10-865d-4940-9315-fae870dea434,1,1,2.5
61854661,b7387d24-9c01-40bd-b212-c09140060f0d,1,1,2.5
61855142,4d588d34-b005-4e72-8144-c9f9b8fd842f,1,2,2.5
61855668,81580833-5a48-4611-bcbc-f7f7778fcab0,1,1,2.5
61856946,3ce0978d-b387-43d4-93d7-8bf06bfc3ccd,1,1,2.5
61857126,71b191f9-dad8-4ebf-833e-9c52777d9996,1,2,2.5
61857455,11bd997d-3fbc-4171-9620-851df209e347,1,1,2.5
61857522,992307de-2250-40c5-8ed2-ab86094b8d4e,1,1,2.5
61858101,cfa9f21d-51da-49bc-9f84-168defd1e98f,1,1,2.5
61858565,46fbb6b9-c246-4b62-948e-75942dd8e31b,1,2,2.5
61859378,0183a9e2-17e0-4af4-8d1a-17e0b2d2b162,1,1,2.5
61859462,926da28c-000f-4676-a2ac-a24c348c0827,1,2,2.5
61861026,f5e410aa-54b1-49fa-b177-74e1b0ec4bf8,1,4,4
61861760,11bd997d-3fbc-4171-9620-851df209e347,1,2,2.5
61861770,cfa9f21d-51da-49bc-9f84-168defd1e98f,1,2,2.5
61861780,992307de-2250-40c5-8ed2-ab86094b8d4e,1,3,3
61861789,992307de-2250-40c5-8ed2-ab86094b8d4e,1,1,2.5
61861996,68db2965-67c1-431d-bf5f-1a9c673f6394,1,3,3
61862041,992307de-2250-40c5-8ed2-ab86094b8d4e,1,1,2.5
61862132,425a2c49-db51-4375-ba74-6efa17754955,1,1,2.5
61862626,18e72b17-58d6-4ca4-8e94-ce07ae923a6b,1,1,2.5
61863030,f5525c44-0da0-4fd1-b84c-0b2aa0d42327,1,1,2.5
61863227,926da28c-000f-4676-a2ac-a24c348c0827,1,1,2.5
61863958,32593e71-f453-40bb-89eb-943b0bcd5dee,1,1,2.5
61864274,4c9dc1ce-70af-4823-a9e6-aa8a8c4c78bd,1,1,2.5
61864922,992307de-2250-40c5-8ed2-ab86094b8d4e,1,2,2.5
61864993,3618f309-2641-4646-ae4f-c3a7443df631,1,1,2.5
61865104,992307de-2250-40c5-8ed2-ab86094b8d4e,1,2,2.5
61865324,3295cd6d-bc3f-4185-9a73-6073011fbc59,1,1,2.5
61865663,b7387d24-9c01-40bd-b212-c09140060f0d,1,10,5
61865899,47cefa43-4d9c-4480-a949-e3179e570de6,1,1,2.5
61866194,992307de-2250-40c5-8ed2-ab86094b8d4e,1,3,3
61866204,bc2eadf7-2b57-4305-b2ec-202abbf9a475,1,1,2.5
61866317,46fbb6b9-c246-4b62-948e-75942dd8e31b,1,3,3
61866917,11bd997d-3fbc-4171-9620-851df209e347,1,1,2.5
61867441,16076e37-856f-44b2-b945-9abd82b2abc1,1,1,2.5
61867935,16076e37-856f-44b2-b945-9abd82b2abc1,1,1,2.5
61869139,89b9ccb6-f7a3-4d2b-a950-0d9a72804e6c,1,1,2.5
61869174,751b2bf4-57e3-4a6b-9b74-a5dacffe09c1,1,2,2.5
61869194,425a2c49-db51-4375-ba74-6efa17754955,1,1,2.5
61869290,4427ba27-380b-44d2-b1ae-696ecab5af4b,1,1,2.5
61869333,376e1157-d0d1-49f0-a4f1-46d38d55a226,1,1,2.5
61869512,992307de-2250-40c5-8ed2-ab86094b8d4e,1,1,2.5
61869707,16076e37-856f-44b2-b945-9abd82b2abc1,1,2,2.5
61869715,4d588d34-b005-4e72-8144-c9f9b8fd842f,1,1,2.5
61869961,16076e37-856f-44b2-b945-9abd82b2abc1,1,2,2.5
61870163,16076e37-856f-44b2-b945-9abd82b2abc1,1,1,2.5
61870562,c007cddf-4a7f-4d5e-8083-302f224d44f8,1,1,2.5
61871187,452832ca-ee62-487b-a868-f408c3e74412,1,1,2.5
61871522,cfa9f21d-51da-49bc-9f84-168defd1e98f,1,2,2.5
61871555,16076e37-856f-44b2-b945-9abd82b2abc1,1,1,2.5
61871639,cdeb235b-d1e3-425c-889c-62f1447ce97c,1,1,2.5
61871829,11bd997d-3fbc-4171-9620-851df209e347,1,1,2.5
61872267,3618f309-2641-4646-ae4f-c3a7443df631,1,1,2.5
61872375,61e42f0b-8b7c-4f9f-a5e0-2a2db94bfcdf,1,1,2.5
61872772,80053177-604d-483b-a831-09cd4c07a793,1,1,2.5
61872934,044f265e-6406-451b-91e0-747012242979,1,1,2.5
61873301,926da28c-000f-4676-a2ac-a24c348c0827,1,1,2.5
61873441,47cefa43-4d9c-4480-a949-e3179e570de6,1,1,2.5
61873450,992307de-2250-40c5-8ed2-ab86094b8d4e,1,1,2.5
61873904,cbce8bc3-e358-4a20-873b-dd60b1df6aa5,1,1,2.5
61874578,992307de-2250-40c5-8ed2-ab86094b8d4e,1,1,2.5
61875365,0183a9e2-17e0-4af4-8d1a-17e0b2d2b162,1,1,2.5
61875837,0183a9e2-17e0-4af4-8d1a-17e0b2d2b162,1,1,2.5
61876240,9c2439d8-f296-4c3c-b4dd-132a2915dbff,1,1,2.5
61876250,e866d1be-a8b6-463c-a61b-125b2cd70f7d,1,1,2.5
61876527,61214eee-4617-47b8-8197-3d6d22bf51c1,1,1,2.5
61876640,4c9dc1ce-70af-4823-a9e6-aa8a8c4c78bd,1,1,2.5
61877295,89b9ccb6-f7a3-4d2b-a950-0d9a72804e6c,1,1,2.5
61877881,cdeb235b-d1e3-425c-889c-62f1447ce97c,1,1,2.5
61878131,3ce0978d-b387-43d4-93d7-8bf06bfc3ccd,1,1,2.5
61878477,926da28c-000f-4676-a2ac-a24c348c0827,1,2,2.5
61878477,cbce8bc3-e358-4a20-873b-dd60b1df6aa5,1,1,2.5
61878899,61214eee-4617-47b8-8197-3d6d22bf51c1,1,1,2.5
61878966,46fbb6b9-c246-4b62-948e-75942dd8e31b,1,1,2.5
61879141,11bd997d-3fbc-4171-9620-851df209e347,1,9,5
61879141,425a2c49-db51-4375-ba74-6efa17754955,1,1,2.5
61879308,992307de-2250-40c5-8ed2-ab86094b8d4e,1,1,2.5
61879386,61e42f0b-8b7c-4f9f-a5e0-2a2db94bfcdf,1,1,2.5
61879488,16076e37-856f-44b2-b945-9abd82b2abc1,1,1,2.5
61879864,61e42f0b-8b7c-4f9f-a5e0-2a2db94bfcdf,1,2,2.5
61881194,252e3ac8-da83-466c-b951-25740ebd9716,1,1,2.5
61881238,61214eee-4617-47b8-8197-3d6d22bf51c1,1,1,2.5
61882269,32593e71-f453-40bb-89eb-943b0bcd5dee,1,1,2.5
61882716,65744df7-1a41-4b87-9d76-a33ffa23824b,1,1,2.5
61882820,cdeb235b-d1e3-425c-889c-62f1447ce97c,1,1,2.5
61882938,4c9dc1ce-70af-4823-a9e6-aa8a8c4c78bd,1,1,2.5
61883198,cdeb235b-d1e3-425c-889c-62f1447ce97c,1,1,2.5
61883672,9c2439d8-f296-4c3c-b4dd-132a2915dbff,1,1,2.5
61884017,9a2c2d90-b3cc-42c8-834b-656e9c1de8e5,1,1,2.5
61884079,11bd997d-3fbc-4171-9620-851df209e347,1,1,2.5
61884182,3ce0978d-b387-43d4-93d7-8bf06bfc3ccd,1,1,2.5
61884225,992307de-2250-40c5-8ed2-ab86094b8d4e,1,1,2.5
61884715,992307de-2250-40c5-8ed2-ab86094b8d4e,1,1,2.5
61885807,992307de-2250-40c5-8ed2-ab86094b8d4e,1,1,2.5
61885884,11bd997d-3fbc-4171-9620-851df209e347,1,2,2.5
61886243,992307de-2250-40c5-8ed2-ab86094b8d4e,1,1,2.5
61886364,11bd997d-3fbc-4171-9620-851df209e347,1,2,2.5
61886378,11bd997d-3fbc-4171-9620-851df209e347,1,4,4
61886454,18e72b17-58d6-4ca4-8e94-ce07ae923a6b,1,1,2.5
61886839,61e42f0b-8b7c-4f9f-a5e0-2a2db94bfcdf,1,1,2.5
61887193,8ceacb4b-d00d-463d-a3bb-e898c45ebef9,1,1,2.5
61887425,cdeb235b-d1e3-425c-889c-62f1447ce97c,1,1,2.5
61887519,7a1a9772-f52f-4eb4-983e-7febf40f026d,1,1,2.5
61887894,29470a9d-d065-410c-8b35-31a598add551,1,1,2.5
61887922,c5c362dd-0301-4a32-8662-e47b5aacb212,1,1,2.5
61888007,992307de-2250-40c5-8ed2-ab86094b8d4e,1,8,5
61888085,fabcea94-7518-44a2-b5d4-a8c3b8012aa6,1,1,2.5
61889688,926da28c-000f-4676-a2ac-a24c348c0827,1,1,2.5
61889873,a189cd10-865d-4940-9315-fae870dea434,1,1,2.5
61890137,0183a9e2-17e0-4af4-8d1a-17e0b2d2b162,1,1,2.5
61890285,3ce0978d-b387-43d4-93d7-8bf06bfc3ccd,1,1,2.5
61890536,11bd997d-3fbc-4171-9620-851df209e347,1,1,2.5
61890848,47cefa43-4d9c-4480-a949-e3179e570de6,1,1,2.5
61890875,376e1157-d0d1-49f0-a4f1-46d38d55a226,1,1,2.5
61890941,e89cff03-6753-4cf5-8a1f-3dbcbee4c791,1,1,2.5
61890991,46fbb6b9-c246-4b62-948e-75942dd8e31b,1,1,2.5
61891246,9c2439d8-f296-4c3c-b4dd-132a2915dbff,1,1,2.5
61891699,6f722a30-15e6-4adf-8865-7c2ecd746650,1,1,2.5
61891856,80053177-604d-483b-a831-09cd4c07a793,1,3,3
61892420,6f722a30-15e6-4adf-8865-7c2ecd746650,1,1,2.5
61892852,47cefa43-4d9c-4480-a949-e3179e570de6,1,1,2.5
61892852,e15c2780-b03a-463e-aba9-76be81a3b62e,1,3,3
61893310,11bd997d-3fbc-4171-9620-851df209e347,1,1,2.5
61893349,46fbb6b9-c246-4b62-948e-75942dd8e31b,1,1,2.5
61893981,c007cddf-4a7f-4d5e-8083-302f224d44f8,1,1,2.5
61894569,7a1a9772-f52f-4eb4-983e-7febf40f026d,1,1,2.5
61894586,61214eee-4617-47b8-8197-3d6d22bf51c1,1,1,2.5
61894900,61e42f0b-8b7c-4f9f-a5e0-2a2db94bfcdf,1,1,2.5
61895099,18e72b17-58d6-4ca4-8e94-ce07ae923a6b,1,1,2.5
61895165,18e72b17-58d6-4ca4-8e94-ce07ae923a6b,1,1,2.5
61895835,992307de-2250-40c5-8ed2-ab86094b8d4e,1,1,2.5
61896089,376e1157-d0d1-49f0-a4f1-46d38d55a226,1,1,2.5
61896267,f5525c44-0da0-4fd1-b84c-0b2aa0d42327,1,1,2.5
61896382,992307de-2250-40c5-8ed2-ab86094b8d4e,1,1,2.5
61896589,e15c2780-b03a-463e-aba9-76be81a3b62e,1,1,2.5
61896670,6f722a30-15e6-4adf-8865-7c2ecd746650,1,1,2.5
